,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFullBath,BsmtHalfBath,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,FullBath,GarageArea,GarageCars,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,LotArea,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond,OverallQual,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YearBuilt,YearRemodAdd
1434,1126,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,484,2,0,1,0,0,1,0,0,0,0,1977.0,1126,0,0,0,1,0,0,0,0,0,1,17400,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1977,1977
663,1181,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,588,2,0,1,0,0,0,0,0,0,1,1974.0,1181,0,0,0,0,0,0,0,1,0,1,10012,0,85,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0,1972,1972
638,796,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,796,0,0,0,1,0,0,0,0,0,1,8777,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1910,1950
88,1013,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1526,0,1,0,0,0,0,0,0,0,1,8470,513,50,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1915,1982
462,864,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,360,1,0,0,1,0,0,0,0,0,1,1965.0,864,0,0,0,1,0,0,0,0,0,1,8281,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1965,1965
445,1689,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,480,2,0,0,1,0,1,0,0,0,0,1956.0,1689,0,0,0,1,0,0,0,0,0,1,9855,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0,0,0,0,0,0,1,0,1956,1956
229,1555,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,430,2,1,0,0,0,1,0,0,0,0,2005.0,1555,0,0,0,1,0,0,0,0,0,1,3182,0,120,0,0,0,1,0,16.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2005,2006
780,1253,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,402,2,1,0,0,0,1,0,0,0,0,1995.0,1253,0,0,0,1,0,0,0,0,0,1,7875,0,20,0,0,0,1,0,38.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1995,1996
931,925,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,429,1,0,0,1,0,0,0,0,0,1,1965.0,925,0,0,0,1,0,0,0,0,0,1,9100,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1965,1965
286,1085,649,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,440,2,0,1,0,0,1,0,0,0,0,1962.0,1734,1,1,0,0,0,0,0,0,0,1,9786,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1962,1981
834,1144,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,456,2,0,0,1,0,1,0,0,0,0,1961.0,1144,0,0,0,1,0,0,0,0,0,1,7875,0,20,0,0,0,1,0,136.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1961,1961
749,1088,441,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,240,1,0,0,1,0,0,0,0,0,1,1945.0,1529,0,1,0,0,0,0,0,0,0,1,8405,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,1,0,1945,1950
381,1301,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,572,2,0,1,0,0,1,0,0,0,0,2006.0,1301,0,0,0,1,0,0,0,0,0,1,7200,0,20,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,1,2006,2006
570,1728,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,576,2,0,0,1,0,0,0,0,0,1,1987.0,1728,0,0,0,1,0,0,0,0,0,2,13101,0,90,0,0,0,1,0,108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1965,1965
1089,1247,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,550,2,1,0,0,0,1,0,0,0,0,2005.0,1247,1,0,0,1,0,0,0,0,0,1,3316,0,120,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
792,1127,886,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,455,2,0,0,1,0,1,0,0,0,0,1997.0,2013,1,0,0,0,0,0,1,0,0,1,9920,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1996,1997
880,1090,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,450,2,1,0,0,0,1,0,0,0,0,2005.0,1090,1,0,0,1,0,0,0,0,0,1,7024,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,2005,2006
302,1541,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,843,3,0,1,0,0,1,0,0,0,0,2001.0,1541,0,0,0,1,0,0,0,0,0,1,13704,0,20,0,0,0,1,0,150.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2001,2002
253,1302,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,309,1,0,1,0,0,1,0,0,0,0,1964.0,1302,0,0,0,0,0,0,0,0,1,1,9350,0,80,0,0,0,1,0,108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,1,0,1964,1991
465,1414,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,398,2,1,0,0,0,1,0,0,0,0,2004.0,1414,0,0,0,1,0,0,0,0,0,1,3072,0,120,0,0,0,0,1,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,2004,2004
552,1717,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,908,3,0,1,0,0,1,0,0,0,0,2006.0,1717,0,0,0,1,0,0,0,0,0,1,11146,0,20,0,0,0,1,0,250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2006,2006
1090,1040,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,400,2,0,0,1,0,0,0,0,0,1,1987.0,1040,0,0,0,1,0,0,0,0,0,2,8544,0,90,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,1,0,1950,1950
167,1610,551,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,789,3,1,0,0,0,1,0,0,0,0,2007.0,2161,1,0,0,0,0,0,1,0,0,1,10562,0,60,0,0,0,1,0,300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,1,2007,2007
1055,1523,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,478,2,1,0,0,0,1,0,0,0,0,1976.0,1523,0,0,0,1,0,0,0,0,0,1,11361,0,20,0,0,0,1,0,160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,1,0,0,0,0,0,1976,1976
93,1260,1031,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,506,2,0,0,1,0,0,0,0,0,1,1900.0,2291,0,0,0,0,0,1,0,0,0,2,7200,0,190,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,1910,1998
21,1108,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,280,1,0,0,1,0,1,0,0,0,0,1930.0,1108,0,0,1,0,0,0,0,0,0,1,7449,0,45,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,1,0,1930,1950
1441,848,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,420,2,0,1,0,0,1,0,0,0,0,2004.0,848,0,0,0,1,0,0,0,0,0,1,4426,0,120,0,0,0,0,1,147.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,2004,2004
685,1190,900,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,577,2,1,0,0,0,1,0,0,0,0,1984.0,2090,0,0,0,0,0,0,1,0,0,1,5062,0,160,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1984,1984
778,2020,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,630,2,0,0,1,0,0,0,0,0,1,1977.0,2020,0,0,0,1,0,0,0,0,0,2,8400,0,90,0,0,1,0,0,320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1977,1977
970,720,472,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1192,1,1,0,0,0,0,0,0,0,1,10800,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1949,1950
24,1060,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,270,1,0,0,1,0,1,0,0,0,0,1968.0,1060,0,0,0,1,0,0,0,0,0,1,8246,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1968,2001
1427,1048,510,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,288,1,0,0,1,0,1,0,0,0,0,1962.0,1558,1,1,0,0,0,0,0,0,0,1,10930,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1945,1950
753,1038,1060,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,878,3,0,1,0,0,1,0,0,0,0,2005.0,2098,1,0,0,0,0,0,1,0,0,1,10240,0,60,0,0,0,1,0,178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
233,894,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,308,1,0,0,1,0,1,0,0,0,0,1976.0,894,0,0,0,1,0,0,0,0,0,1,10650,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1976,1976
1436,864,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,528,2,0,0,1,0,0,0,0,0,1,1974.0,864,0,0,0,1,0,0,0,0,0,1,9000,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,0,1971,1971
1157,1314,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,626,2,0,1,0,0,1,0,0,0,0,2008.0,1314,0,0,0,1,0,0,0,0,0,1,5001,0,120,0,0,0,1,0,166.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2007,2008
1210,1055,790,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,462,2,0,1,0,0,1,0,0,0,0,1992.0,1845,1,0,0,0,0,0,1,0,0,1,11218,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1992,1992
87,612,612,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,528,2,0,1,0,0,0,0,0,0,1,2009.0,1224,1,0,0,0,0,0,1,0,0,1,3951,0,160,0,1,0,0,0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,1,2009,2009
1134,916,684,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,460,2,1,0,0,0,1,0,0,0,0,1997.0,1600,1,0,0,0,0,0,1,0,0,1,8773,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1997,1997
1240,884,884,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,543,2,0,1,0,0,1,0,0,0,0,2003.0,1768,1,0,0,0,0,0,1,0,0,1,8158,0,60,0,0,0,1,0,252.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2003,2003
1180,1298,1216,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,693,2,1,0,0,0,1,0,0,0,0,1990.0,2514,1,0,0,0,0,0,1,0,0,1,11170,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,1990,1991
1129,936,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,672,2,0,0,1,0,0,0,0,0,1,1980.0,936,0,0,0,0,0,0,0,1,0,1,7200,0,90,0,0,0,0,1,180.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,1980,1980
1227,912,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,576,2,0,0,1,0,0,0,0,0,1,1992.0,912,0,0,0,1,0,0,0,0,0,1,8872,0,20,0,0,0,1,0,300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,1,0,1965,2008
1016,1504,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,478,2,1,0,0,0,1,0,0,0,0,1996.0,1504,0,0,0,1,0,0,0,0,0,1,11883,0,20,0,0,0,1,0,196.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,1996,1996
1011,1664,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1664,0,0,0,1,0,0,0,0,0,2,9825,0,90,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1965,1965
398,1077,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,338,1,0,0,1,0,0,0,0,0,1,1920.0,1077,0,0,0,1,0,0,0,0,0,1,8967,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0,1920,1950
1034,954,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,1,0,0,1,0,0,1,0,0,0,1938.0,954,0,0,0,1,0,0,0,0,0,1,6305,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,1938,1950
1203,1630,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,451,2,0,0,1,0,1,0,0,0,0,2000.0,1630,0,0,0,1,0,0,0,0,0,1,9750,0,20,0,0,0,1,0,171.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,0,2000,2001
126,958,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,440,2,0,1,0,0,1,0,0,0,0,1977.0,958,0,0,0,1,0,0,0,0,0,1,4928,0,120,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1976,1976
1206,1056,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,384,1,0,0,1,0,0,0,0,0,1,1966.0,1056,0,0,0,1,0,0,0,0,0,1,8900,0,20,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,1966,1966
1452,1072,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,525,2,1,0,0,0,0,1,0,0,0,2005.0,1072,0,0,0,0,0,0,0,0,1,1,3675,0,180,0,0,0,0,1,80.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,1,0,2005,2005
39,1152,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1152,0,0,0,1,0,0,0,0,0,2,6040,0,90,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1955,1955
582,816,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,816,0,0,0,0,0,0,0,1,0,1,11841,0,90,0,0,0,1,0,104.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1990,1990
752,1494,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,576,2,0,1,0,0,1,0,0,0,0,1997.0,1494,0,0,0,1,0,0,0,0,0,1,9236,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,0,1997,1997
76,952,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,283,1,0,0,1,0,0,0,0,0,1,1956.0,952,0,0,0,1,0,0,0,0,0,1,8475,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0,0,0,1,0,1956,1956
117,1125,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,430,2,0,0,1,0,1,0,0,0,0,2007.0,1125,1,0,0,1,0,0,0,0,0,1,8536,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1,2006,2007
1144,672,252,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,280,1,0,0,1,0,0,0,0,0,1,1941.0,924,0,1,0,0,0,0,0,0,0,1,12180,0,190,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,1941,1950
353,720,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,484,2,0,0,1,0,0,0,0,0,1,2005.0,720,0,0,0,1,0,0,0,0,0,1,8520,0,30,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,6,0,1,0,0,0,0,0,0,0,0,1,0,1928,2003
